,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
27147,Alberta,Canada,53.9333,-116.5765,3/16/20,56.0,0.0,0.0
10614,Alberta,Canada,53.9333,-116.5765,2/12/20,0.0,0.0,0.0
18630,Alberta,Canada,53.9333,-116.5765,2/28/20,0.0,0.0,0.0
3099,Alberta,Canada,53.9333,-116.5765,1/28/20,0.0,0.0,0.0
5604,Alberta,Canada,53.9333,-116.5765,2/2/20,0.0,0.0,0.0
17628,Alberta,Canada,53.9333,-116.5765,2/26/20,0.0,0.0,0.0
27648,Alberta,Canada,53.9333,-116.5765,3/17/20,74.0,0.0,0.0
3600,Alberta,Canada,53.9333,-116.5765,1/29/20,0.0,0.0,0.0
93,Alberta,Canada,53.9333,-116.5765,1/22/20,0.0,0.0,0.0
9612,Alberta,Canada,53.9333,-116.5765,2/10/20,0.0,0.0,0.0
17127,Alberta,Canada,53.9333,-116.5765,2/25/20,0.0,0.0,0.0
22638,Alberta,Canada,53.9333,-116.5765,3/7/20,2.0,0.0,0.0
24141,Alberta,Canada,53.9333,-116.5765,3/10/20,7.0,0.0,0.0
2598,Alberta,Canada,53.9333,-116.5765,1/27/20,0.0,0.0,0.0
12618,Alberta,Canada,53.9333,-116.5765,2/16/20,0.0,0.0,0.0
25644,Alberta,Canada,53.9333,-116.5765,3/13/20,29.0,0.0,0.0
16125,Alberta,Canada,53.9333,-116.5765,2/23/20,0.0,0.0,0.0
4101,Alberta,Canada,53.9333,-116.5765,1/30/20,0.0,0.0,0.0
20133,Alberta,Canada,53.9333,-116.5765,3/2/20,0.0,0.0,0.0
15123,Alberta,Canada,53.9333,-116.5765,2/21/20,0.0,0.0,0.0
1596,Alberta,Canada,53.9333,-116.5765,1/25/20,0.0,0.0,0.0
7608,Alberta,Canada,53.9333,-116.5765,2/6/20,0.0,0.0,0.0
11115,Alberta,Canada,53.9333,-116.5765,2/13/20,0.0,0.0,0.0
14622,Alberta,Canada,53.9333,-116.5765,2/20/20,0.0,0.0,0.0
23640,Alberta,Canada,53.9333,-116.5765,3/9/20,7.0,0.0,0.0
29151,Alberta,Canada,53.9333,-116.5765,3/20/20,146.0,1.0,0.0
28650,Alberta,Canada,53.9333,-116.5765,3/19/20,119.0,0.0,0.0
594,Alberta,Canada,53.9333,-116.5765,1/23/20,0.0,0.0,0.0
19632,Alberta,Canada,53.9333,-116.5765,3/1/20,0.0,0.0,0.0
23139,Alberta,Canada,53.9333,-116.5765,3/8/20,4.0,0.0,0.0
9111,Alberta,Canada,53.9333,-116.5765,2/9/20,0.0,0.0,0.0
6105,Alberta,Canada,53.9333,-116.5765,2/3/20,0.0,0.0,0.0
10113,Alberta,Canada,53.9333,-116.5765,2/11/20,0.0,0.0,0.0
25143,Alberta,Canada,53.9333,-116.5765,3/12/20,19.0,0.0,0.0
13188,Anhui,China,31.8257,117.2264,2/17/20,973.0,6.0,280.0
27216,Anhui,China,31.8257,117.2264,3/16/20,990.0,6.0,984.0
4671,Anhui,China,31.8257,117.2264,1/31/20,237.0,0.0,3.0
2667,Anhui,China,31.8257,117.2264,1/27/20,70.0,0.0,0.0
663,Anhui,China,31.8257,117.2264,1/23/20,9.0,0.0,0.0
21204,Anhui,China,31.8257,117.2264,3/4/20,990.0,6.0,956.0
30222,Anhui,China,31.8257,117.2264,3/22/20,990.0,6.0,984.0
12186,Anhui,China,31.8257,117.2264,2/15/20,950.0,6.0,221.0
7677,Anhui,China,31.8257,117.2264,2/6/20,591.0,0.0,34.0
27717,Anhui,China,31.8257,117.2264,3/17/20,990.0,6.0,984.0
20202,Anhui,China,31.8257,117.2264,3/2/20,990.0,6.0,917.0
29721,Anhui,China,31.8257,117.2264,3/21/20,990.0,6.0,984.0
23709,Anhui,China,31.8257,117.2264,3/9/20,990.0,6.0,984.0
24711,Anhui,China,31.8257,117.2264,3/11/20,990.0,6.0,984.0
16194,Anhui,China,31.8257,117.2264,2/23/20,989.0,6.0,637.0
19200,Anhui,China,31.8257,117.2264,2/29/20,990.0,6.0,868.0
12687,Anhui,China,31.8257,117.2264,2/16/20,962.0,6.0,255.0
15693,Anhui,China,31.8257,117.2264,2/22/20,989.0,6.0,597.0
8178,Anhui,China,31.8257,117.2264,2/7/20,665.0,0.0,47.0
10182,Anhui,China,31.8257,117.2264,2/11/20,860.0,4.0,105.0
19701,Anhui,China,31.8257,117.2264,3/1/20,990.0,6.0,873.0
20703,Anhui,China,31.8257,117.2264,3/3/20,990.0,6.0,936.0
7176,Anhui,China,31.8257,117.2264,2/5/20,530.0,0.0,23.0
16695,Anhui,China,31.8257,117.2264,2/24/20,989.0,6.0,663.0
13689,Anhui,China,31.8257,117.2264,2/18/20,982.0,6.0,361.0
10683,Anhui,China,31.8257,117.2264,2/12/20,889.0,4.0,127.0
23208,Anhui,China,31.8257,117.2264,3/8/20,990.0,6.0,984.0
24210,Anhui,China,31.8257,117.2264,3/10/20,990.0,6.0,984.0
30723,Anhui,China,31.8257,117.2264,3/23/20,990.0,6.0,984.0
4170,Anhui,China,31.8257,117.2264,1/30/20,200.0,0.0,2.0
28218,Anhui,China,31.8257,117.2264,3/18/20,990.0,6.0,984.0
3669,Anhui,China,31.8257,117.2264,1/29/20,152.0,0.0,2.0
11184,Anhui,China,31.8257,117.2264,2/13/20,910.0,5.0,157.0
29220,Anhui,China,31.8257,117.2264,3/20/20,990.0,6.0,984.0
17697,Anhui,China,31.8257,117.2264,2/26/20,989.0,6.0,744.0
14691,Anhui,China,31.8257,117.2264,2/20/20,987.0,6.0,474.0
9180,Anhui,China,31.8257,117.2264,2/9/20,779.0,1.0,72.0
25713,Anhui,China,31.8257,117.2264,3/13/20,990.0,6.0,984.0
25212,Anhui,China,31.8257,117.2264,3/12/20,990.0,6.0,984.0
22707,Anhui,China,31.8257,117.2264,3/7/20,990.0,6.0,979.0
17196,Anhui,China,31.8257,117.2264,2/25/20,989.0,6.0,712.0
15192,Anhui,China,31.8257,117.2264,2/21/20,988.0,6.0,539.0
5673,Anhui,China,31.8257,117.2264,2/2/20,340.0,0.0,7.0
2166,Anhui,China,31.8257,117.2264,1/26/20,60.0,0.0,0.0
18198,Anhui,China,31.8257,117.2264,2/27/20,989.0,6.0,792.0
26214,Anhui,China,31.8257,117.2264,3/14/20,990.0,6.0,984.0
6174,Anhui,China,31.8257,117.2264,2/3/20,408.0,0.0,14.0
1164,Anhui,China,31.8257,117.2264,1/24/20,15.0,0.0,0.0
6675,Anhui,China,31.8257,117.2264,2/4/20,480.0,0.0,20.0
28719,Anhui,China,31.8257,117.2264,3/19/20,990.0,6.0,984.0
162,Anhui,China,31.8257,117.2264,1/22/20,1.0,0.0,0.0
11685,Anhui,China,31.8257,117.2264,2/14/20,934.0,6.0,193.0
26715,Anhui,China,31.8257,117.2264,3/15/20,990.0,6.0,984.0
18699,Anhui,China,31.8257,117.2264,2/28/20,990.0,6.0,821.0
14190,Anhui,China,31.8257,117.2264,2/19/20,986.0,6.0,413.0
3168,Anhui,China,31.8257,117.2264,1/28/20,106.0,0.0,0.0
21705,Anhui,China,31.8257,117.2264,3/5/20,990.0,6.0,970.0
1665,Anhui,China,31.8257,117.2264,1/25/20,39.0,0.0,0.0
22206,Anhui,China,31.8257,117.2264,3/6/20,990.0,6.0,979.0
8679,Anhui,China,31.8257,117.2264,2/8/20,733.0,0.0,59.0
9681,Anhui,China,31.8257,117.2264,2/10/20,830.0,3.0,88.0
5172,Anhui,China,31.8257,117.2264,2/1/20,297.0,0.0,5.0
884,"Anoka, MN",US,45.3293,-93.2197,1/23/20,0.0,0.0,0.0
11405,"Anoka, MN",US,45.3293,-93.2197,2/13/20,0.0,0.0,0.0
15413,"Anoka, MN",US,45.3293,-93.2197,2/21/20,0.0,0.0,0.0
17417,"Anoka, MN",US,45.3293,-93.2197,2/25/20,0.0,0.0,0.0
10403,"Anoka, MN",US,45.3293,-93.2197,2/11/20,0.0,0.0,0.0
13910,"Anoka, MN",US,45.3293,-93.2197,2/18/20,0.0,0.0,0.0
14912,"Anoka, MN",US,45.3293,-93.2197,2/20/20,0.0,0.0,0.0
19922,"Anoka, MN",US,45.3293,-93.2197,3/1/20,0.0,0.0,0.0
10904,"Anoka, MN",US,45.3293,-93.2197,2/12/20,0.0,0.0,0.0
8399,"Anoka, MN",US,45.3293,-93.2197,2/7/20,0.0,0.0,0.0
9401,"Anoka, MN",US,45.3293,-93.2197,2/9/20,0.0,0.0,0.0
9902,"Anoka, MN",US,45.3293,-93.2197,2/10/20,0.0,0.0,0.0
16916,"Anoka, MN",US,45.3293,-93.2197,2/24/20,0.0,0.0,0.0
1385,"Anoka, MN",US,45.3293,-93.2197,1/24/20,0.0,0.0,0.0
13409,"Anoka, MN",US,45.3293,-93.2197,2/17/20,0.0,0.0,0.0
15914,"Anoka, MN",US,45.3293,-93.2197,2/22/20,0.0,0.0,0.0
12407,"Anoka, MN",US,45.3293,-93.2197,2/15/20,0.0,0.0,0.0
28940,"Anoka, MN",US,45.3293,-93.2197,3/19/20,0.0,0.0,0.0
29942,"Anoka, MN",US,45.3293,-93.2197,3/21/20,0.0,0.0,0.0
16415,"Anoka, MN",US,45.3293,-93.2197,2/23/20,0.0,0.0,0.0
7898,"Anoka, MN",US,45.3293,-93.2197,2/6/20,0.0,0.0,0.0
14411,"Anoka, MN",US,45.3293,-93.2197,2/19/20,0.0,0.0,0.0
19421,"Anoka, MN",US,45.3293,-93.2197,2/29/20,0.0,0.0,0.0
17918,"Anoka, MN",US,45.3293,-93.2197,2/26/20,0.0,0.0,0.0
12908,"Anoka, MN",US,45.3293,-93.2197,2/16/20,0.0,0.0,0.0
18920,"Anoka, MN",US,45.3293,-93.2197,2/28/20,0.0,0.0,0.0
8900,"Anoka, MN",US,45.3293,-93.2197,2/8/20,0.0,0.0,0.0
18419,"Anoka, MN",US,45.3293,-93.2197,2/27/20,0.0,0.0,0.0
11906,"Anoka, MN",US,45.3293,-93.2197,2/14/20,0.0,0.0,0.0
29441,"Anoka, MN",US,45.3293,-93.2197,3/20/20,0.0,0.0,0.0
7397,"Anoka, MN",US,45.3293,-93.2197,2/5/20,0.0,0.0,0.0
22427,"Anoka, MN",US,45.3293,-93.2197,3/6/20,0.0,0.0,0.0
21926,"Anoka, MN",US,45.3293,-93.2197,3/5/20,0.0,0.0,0.0
6395,"Anoka, MN",US,45.3293,-93.2197,2/3/20,0.0,0.0,0.0
28439,"Anoka, MN",US,45.3293,-93.2197,3/18/20,0.0,0.0,0.0
26435,"Anoka, MN",US,45.3293,-93.2197,3/14/20,0.0,0.0,0.0
3890,"Anoka, MN",US,45.3293,-93.2197,1/29/20,0.0,0.0,0.0
25433,"Anoka, MN",US,45.3293,-93.2197,3/12/20,0.0,0.0,0.0
20924,"Anoka, MN",US,45.3293,-93.2197,3/3/20,0.0,0.0,0.0
25934,"Anoka, MN",US,45.3293,-93.2197,3/13/20,0.0,0.0,0.0
30443,"Anoka, MN",US,45.3293,-93.2197,3/22/20,0.0,0.0,0.0
27938,"Anoka, MN",US,45.3293,-93.2197,3/17/20,0.0,0.0,0.0
23429,"Anoka, MN",US,45.3293,-93.2197,3/8/20,0.0,0.0,0.0
22928,"Anoka, MN",US,45.3293,-93.2197,3/7/20,0.0,0.0,0.0
6896,"Anoka, MN",US,45.3293,-93.2197,2/4/20,0.0,0.0,0.0
27437,"Anoka, MN",US,45.3293,-93.2197,3/16/20,0.0,0.0,0.0
5393,"Anoka, MN",US,45.3293,-93.2197,2/1/20,0.0,0.0,0.0
383,"Anoka, MN",US,45.3293,-93.2197,1/22/20,0.0,0.0,0.0
21425,"Anoka, MN",US,45.3293,-93.2197,3/4/20,0.0,0.0,0.0
23930,"Anoka, MN",US,45.3293,-93.2197,3/9/20,0.0,0.0,0.0
24431,"Anoka, MN",US,45.3293,-93.2197,3/10/20,0.0,0.0,0.0
3389,"Anoka, MN",US,45.3293,-93.2197,1/28/20,0.0,0.0,0.0
4391,"Anoka, MN",US,45.3293,-93.2197,1/30/20,0.0,0.0,0.0
2888,"Anoka, MN",US,45.3293,-93.2197,1/27/20,0.0,0.0,0.0
2387,"Anoka, MN",US,45.3293,-93.2197,1/26/20,0.0,0.0,0.0
1886,"Anoka, MN",US,45.3293,-93.2197,1/25/20,0.0,0.0,0.0
5894,"Anoka, MN",US,45.3293,-93.2197,2/2/20,0.0,0.0,0.0
24932,"Anoka, MN",US,45.3293,-93.2197,3/11/20,0.0,0.0,0.0
4892,"Anoka, MN",US,45.3293,-93.2197,1/31/20,0.0,0.0,0.0
26936,"Anoka, MN",US,45.3293,-93.2197,3/15/20,0.0,0.0,0.0
30944,"Anoka, MN",US,45.3293,-93.2197,3/23/20,,,
20423,"Anoka, MN",US,45.3293,-93.2197,3/2/20,0.0,0.0,0.0
9245,"Arapahoe, CO",US,39.6203,-104.3326,2/9/20,0.0,0.0,0.0
1730,"Arapahoe, CO",US,39.6203,-104.3326,1/25/20,0.0,0.0,0.0
3233,"Arapahoe, CO",US,39.6203,-104.3326,1/28/20,0.0,0.0,0.0
18764,"Arapahoe, CO",US,39.6203,-104.3326,2/28/20,0.0,0.0,0.0
4235,"Arapahoe, CO",US,39.6203,-104.3326,1/30/20,0.0,0.0,0.0
10748,"Arapahoe, CO",US,39.6203,-104.3326,2/12/20,0.0,0.0,0.0
28283,"Arapahoe, CO",US,39.6203,-104.3326,3/18/20,0.0,0.0,0.0
29786,"Arapahoe, CO",US,39.6203,-104.3326,3/21/20,0.0,0.0,0.0
15758,"Arapahoe, CO",US,39.6203,-104.3326,2/22/20,0.0,0.0,0.0
10247,"Arapahoe, CO",US,39.6203,-104.3326,2/11/20,0.0,0.0,0.0
15257,"Arapahoe, CO",US,39.6203,-104.3326,2/21/20,0.0,0.0,0.0
24776,"Arapahoe, CO",US,39.6203,-104.3326,3/11/20,0.0,0.0,0.0
22271,"Arapahoe, CO",US,39.6203,-104.3326,3/6/20,0.0,0.0,0.0
27281,"Arapahoe, CO",US,39.6203,-104.3326,3/16/20,0.0,0.0,0.0
17762,"Arapahoe, CO",US,39.6203,-104.3326,2/26/20,0.0,0.0,0.0
11750,"Arapahoe, CO",US,39.6203,-104.3326,2/14/20,0.0,0.0,0.0
2732,"Arapahoe, CO",US,39.6203,-104.3326,1/27/20,0.0,0.0,0.0
26780,"Arapahoe, CO",US,39.6203,-104.3326,3/15/20,0.0,0.0,0.0
1229,"Arapahoe, CO",US,39.6203,-104.3326,1/24/20,0.0,0.0,0.0
17261,"Arapahoe, CO",US,39.6203,-104.3326,2/25/20,0.0,0.0,0.0
13754,"Arapahoe, CO",US,39.6203,-104.3326,2/18/20,0.0,0.0,0.0
2231,"Arapahoe, CO",US,39.6203,-104.3326,1/26/20,0.0,0.0,0.0
22772,"Arapahoe, CO",US,39.6203,-104.3326,3/7/20,0.0,0.0,0.0
21770,"Arapahoe, CO",US,39.6203,-104.3326,3/5/20,0.0,0.0,0.0
13253,"Arapahoe, CO",US,39.6203,-104.3326,2/17/20,0.0,0.0,0.0
5738,"Arapahoe, CO",US,39.6203,-104.3326,2/2/20,0.0,0.0,0.0
6239,"Arapahoe, CO",US,39.6203,-104.3326,2/3/20,0.0,0.0,0.0
30788,"Arapahoe, CO",US,39.6203,-104.3326,3/23/20,,,
8744,"Arapahoe, CO",US,39.6203,-104.3326,2/8/20,0.0,0.0,0.0
11249,"Arapahoe, CO",US,39.6203,-104.3326,2/13/20,0.0,0.0,0.0
18263,"Arapahoe, CO",US,39.6203,-104.3326,2/27/20,0.0,0.0,0.0
227,"Arapahoe, CO",US,39.6203,-104.3326,1/22/20,0.0,0.0,0.0
23273,"Arapahoe, CO",US,39.6203,-104.3326,3/8/20,0.0,0.0,0.0
29285,"Arapahoe, CO",US,39.6203,-104.3326,3/20/20,0.0,0.0,0.0
20768,"Arapahoe, CO",US,39.6203,-104.3326,3/3/20,0.0,0.0,0.0
23774,"Arapahoe, CO",US,39.6203,-104.3326,3/9/20,0.0,0.0,0.0
28784,"Arapahoe, CO",US,39.6203,-104.3326,3/19/20,0.0,0.0,0.0
16259,"Arapahoe, CO",US,39.6203,-104.3326,2/23/20,0.0,0.0,0.0
30287,"Arapahoe, CO",US,39.6203,-104.3326,3/22/20,0.0,0.0,0.0
20267,"Arapahoe, CO",US,39.6203,-104.3326,3/2/20,0.0,0.0,0.0
14756,"Arapahoe, CO",US,39.6203,-104.3326,2/20/20,0.0,0.0,0.0
19766,"Arapahoe, CO",US,39.6203,-104.3326,3/1/20,0.0,0.0,0.0
26279,"Arapahoe, CO",US,39.6203,-104.3326,3/14/20,0.0,0.0,0.0
12752,"Arapahoe, CO",US,39.6203,-104.3326,2/16/20,0.0,0.0,0.0
27782,"Arapahoe, CO",US,39.6203,-104.3326,3/17/20,0.0,0.0,0.0
14255,"Arapahoe, CO",US,39.6203,-104.3326,2/19/20,0.0,0.0,0.0
7241,"Arapahoe, CO",US,39.6203,-104.3326,2/5/20,0.0,0.0,0.0
6740,"Arapahoe, CO",US,39.6203,-104.3326,2/4/20,0.0,0.0,0.0
25778,"Arapahoe, CO",US,39.6203,-104.3326,3/13/20,0.0,0.0,0.0
728,"Arapahoe, CO",US,39.6203,-104.3326,1/23/20,0.0,0.0,0.0
3734,"Arapahoe, CO",US,39.6203,-104.3326,1/29/20,0.0,0.0,0.0
25277,"Arapahoe, CO",US,39.6203,-104.3326,3/12/20,0.0,0.0,0.0
21269,"Arapahoe, CO",US,39.6203,-104.3326,3/4/20,0.0,0.0,0.0
24275,"Arapahoe, CO",US,39.6203,-104.3326,3/10/20,0.0,0.0,0.0
12251,"Arapahoe, CO",US,39.6203,-104.3326,2/15/20,0.0,0.0,0.0
7742,"Arapahoe, CO",US,39.6203,-104.3326,2/6/20,0.0,0.0,0.0
4736,"Arapahoe, CO",US,39.6203,-104.3326,1/31/20,0.0,0.0,0.0
5237,"Arapahoe, CO",US,39.6203,-104.3326,2/1/20,0.0,0.0,0.0
8243,"Arapahoe, CO",US,39.6203,-104.3326,2/7/20,0.0,0.0,0.0
19265,"Arapahoe, CO",US,39.6203,-104.3326,2/29/20,0.0,0.0,0.0
16760,"Arapahoe, CO",US,39.6203,-104.3326,2/24/20,0.0,0.0,0.0
9746,"Arapahoe, CO",US,39.6203,-104.3326,2/10/20,0.0,0.0,0.0
17653,Arizona,US,33.7298,-111.4312,2/26/20,0.0,0.0,0.0
16150,Arizona,US,33.7298,-111.4312,2/23/20,0.0,0.0,0.0
2122,Arizona,US,33.7298,-111.4312,1/26/20,0.0,0.0,0.0
24166,Arizona,US,33.7298,-111.4312,3/10/20,6.0,0.0,1.0
10138,Arizona,US,33.7298,-111.4312,2/11/20,0.0,0.0,0.0
10639,Arizona,US,33.7298,-111.4312,2/12/20,0.0,0.0,0.0
26170,Arizona,US,33.7298,-111.4312,3/14/20,12.0,0.0,1.0
13645,Arizona,US,33.7298,-111.4312,2/18/20,0.0,0.0,0.0
1120,Arizona,US,33.7298,-111.4312,1/24/20,0.0,0.0,0.0
23164,Arizona,US,33.7298,-111.4312,3/8/20,0.0,0.0,0.0
22663,Arizona,US,33.7298,-111.4312,3/7/20,0.0,0.0,0.0
9136,Arizona,US,33.7298,-111.4312,2/9/20,0.0,0.0,0.0
9637,Arizona,US,33.7298,-111.4312,2/10/20,0.0,0.0,0.0
11641,Arizona,US,33.7298,-111.4312,2/14/20,0.0,0.0,0.0
24667,Arizona,US,33.7298,-111.4312,3/11/20,9.0,0.0,1.0
26671,Arizona,US,33.7298,-111.4312,3/15/20,13.0,0.0,1.0
17152,Arizona,US,33.7298,-111.4312,2/25/20,0.0,0.0,0.0
1621,Arizona,US,33.7298,-111.4312,1/25/20,0.0,0.0,0.0
29176,Arizona,US,33.7298,-111.4312,3/20/20,78.0,0.0,0.0
5128,Arizona,US,33.7298,-111.4312,2/1/20,0.0,0.0,0.0
5629,Arizona,US,33.7298,-111.4312,2/2/20,0.0,0.0,0.0
23665,Arizona,US,33.7298,-111.4312,3/9/20,0.0,0.0,0.0
3124,Arizona,US,33.7298,-111.4312,1/28/20,0.0,0.0,0.0
4627,Arizona,US,33.7298,-111.4312,1/31/20,0.0,0.0,0.0
28174,Arizona,US,33.7298,-111.4312,3/18/20,27.0,0.0,0.0
14146,Arizona,US,33.7298,-111.4312,2/19/20,0.0,0.0,0.0
3625,Arizona,US,33.7298,-111.4312,1/29/20,0.0,0.0,0.0
16651,Arizona,US,33.7298,-111.4312,2/24/20,0.0,0.0,0.0
15649,Arizona,US,33.7298,-111.4312,2/22/20,0.0,0.0,0.0
25669,Arizona,US,33.7298,-111.4312,3/13/20,9.0,0.0,1.0
8635,Arizona,US,33.7298,-111.4312,2/8/20,0.0,0.0,0.0
19657,Arizona,US,33.7298,-111.4312,3/1/20,0.0,0.0,0.0
13144,Arizona,US,33.7298,-111.4312,2/17/20,0.0,0.0,0.0
21160,Arizona,US,33.7298,-111.4312,3/4/20,0.0,0.0,0.0
27673,Arizona,US,33.7298,-111.4312,3/17/20,20.0,0.0,1.0
20659,Arizona,US,33.7298,-111.4312,3/3/20,0.0,0.0,0.0
14647,Arizona,US,33.7298,-111.4312,2/20/20,0.0,0.0,0.0
21661,Arizona,US,33.7298,-111.4312,3/5/20,0.0,0.0,0.0
30178,Arizona,US,33.7298,-111.4312,3/22/20,152.0,2.0,0.0
25168,Arizona,US,33.7298,-111.4312,3/12/20,9.0,0.0,1.0
118,Arizona,US,33.7298,-111.4312,1/22/20,0.0,0.0,0.0
29677,Arizona,US,33.7298,-111.4312,3/21/20,118.0,1.0,0.0
18655,Arizona,US,33.7298,-111.4312,2/28/20,0.0,0.0,0.0
7132,Arizona,US,33.7298,-111.4312,2/5/20,0.0,0.0,0.0
6631,Arizona,US,33.7298,-111.4312,2/4/20,0.0,0.0,0.0
30679,Arizona,US,33.7298,-111.4312,3/23/20,152.0,2.0,0.0
4126,Arizona,US,33.7298,-111.4312,1/30/20,0.0,0.0,0.0
19156,Arizona,US,33.7298,-111.4312,2/29/20,0.0,0.0,0.0
15148,Arizona,US,33.7298,-111.4312,2/21/20,0.0,0.0,0.0
8134,Arizona,US,33.7298,-111.4312,2/7/20,0.0,0.0,0.0
619,Arizona,US,33.7298,-111.4312,1/23/20,0.0,0.0,0.0
2623,Arizona,US,33.7298,-111.4312,1/27/20,0.0,0.0,0.0
11140,Arizona,US,33.7298,-111.4312,2/13/20,0.0,0.0,0.0
27172,Arizona,US,33.7298,-111.4312,3/16/20,18.0,0.0,1.0
28675,Arizona,US,33.7298,-111.4312,3/19/20,45.0,0.0,0.0
6130,Arizona,US,33.7298,-111.4312,2/3/20,0.0,0.0,0.0
22162,Arizona,US,33.7298,-111.4312,3/6/20,0.0,0.0,0.0
7633,Arizona,US,33.7298,-111.4312,2/6/20,0.0,0.0,0.0
12643,Arizona,US,33.7298,-111.4312,2/16/20,0.0,0.0,0.0
20158,Arizona,US,33.7298,-111.4312,3/2/20,0.0,0.0,0.0
18154,Arizona,US,33.7298,-111.4312,2/27/20,0.0,0.0,0.0
12142,Arizona,US,33.7298,-111.4312,2/15/20,0.0,0.0,0.0
8158,Arkansas,US,34.9697,-92.3731,2/7/20,0.0,0.0,0.0
24190,Arkansas,US,34.9697,-92.3731,3/10/20,0.0,0.0,0.0
1144,Arkansas,US,34.9697,-92.3731,1/24/20,0.0,0.0,0.0
4651,Arkansas,US,34.9697,-92.3731,1/31/20,0.0,0.0,0.0
3649,Arkansas,US,34.9697,-92.3731,1/29/20,0.0,0.0,0.0
30703,Arkansas,US,34.9697,-92.3731,3/23/20,165.0,0.0,0.0
10162,Arkansas,US,34.9697,-92.3731,2/11/20,0.0,0.0,0.0
19180,Arkansas,US,34.9697,-92.3731,2/29/20,0.0,0.0,0.0
5152,Arkansas,US,34.9697,-92.3731,2/1/20,0.0,0.0,0.0
16675,Arkansas,US,34.9697,-92.3731,2/24/20,0.0,0.0,0.0
7657,Arkansas,US,34.9697,-92.3731,2/6/20,0.0,0.0,0.0
20182,Arkansas,US,34.9697,-92.3731,3/2/20,0.0,0.0,0.0
19681,Arkansas,US,34.9697,-92.3731,3/1/20,0.0,0.0,0.0
20683,Arkansas,US,34.9697,-92.3731,3/3/20,0.0,0.0,0.0
25693,Arkansas,US,34.9697,-92.3731,3/13/20,6.0,0.0,0.0
16174,Arkansas,US,34.9697,-92.3731,2/23/20,0.0,0.0,0.0
7156,Arkansas,US,34.9697,-92.3731,2/5/20,0.0,0.0,0.0
14170,Arkansas,US,34.9697,-92.3731,2/19/20,0.0,0.0,0.0
27697,Arkansas,US,34.9697,-92.3731,3/17/20,22.0,0.0,0.0
26194,Arkansas,US,34.9697,-92.3731,3/14/20,12.0,0.0,0.0
14671,Arkansas,US,34.9697,-92.3731,2/20/20,0.0,0.0,0.0
28198,Arkansas,US,34.9697,-92.3731,3/18/20,33.0,0.0,0.0
29701,Arkansas,US,34.9697,-92.3731,3/21/20,122.0,0.0,0.0
1645,Arkansas,US,34.9697,-92.3731,1/25/20,0.0,0.0,0.0
12667,Arkansas,US,34.9697,-92.3731,2/16/20,0.0,0.0,0.0
23689,Arkansas,US,34.9697,-92.3731,3/9/20,0.0,0.0,0.0
142,Arkansas,US,34.9697,-92.3731,1/22/20,0.0,0.0,0.0
23188,Arkansas,US,34.9697,-92.3731,3/8/20,0.0,0.0,0.0
9661,Arkansas,US,34.9697,-92.3731,2/10/20,0.0,0.0,0.0
2146,Arkansas,US,34.9697,-92.3731,1/26/20,0.0,0.0,0.0
22186,Arkansas,US,34.9697,-92.3731,3/6/20,0.0,0.0,0.0
22687,Arkansas,US,34.9697,-92.3731,3/7/20,0.0,0.0,0.0
13168,Arkansas,US,34.9697,-92.3731,2/17/20,0.0,0.0,0.0
8659,Arkansas,US,34.9697,-92.3731,2/8/20,0.0,0.0,0.0
25192,Arkansas,US,34.9697,-92.3731,3/12/20,6.0,0.0,0.0
13669,Arkansas,US,34.9697,-92.3731,2/18/20,0.0,0.0,0.0
5653,Arkansas,US,34.9697,-92.3731,2/2/20,0.0,0.0,0.0
30202,Arkansas,US,34.9697,-92.3731,3/22/20,165.0,0.0,0.0
15673,Arkansas,US,34.9697,-92.3731,2/22/20,0.0,0.0,0.0
28699,Arkansas,US,34.9697,-92.3731,3/19/20,62.0,0.0,0.0
21685,Arkansas,US,34.9697,-92.3731,3/5/20,0.0,0.0,0.0
24691,Arkansas,US,34.9697,-92.3731,3/11/20,1.0,0.0,0.0
17677,Arkansas,US,34.9697,-92.3731,2/26/20,0.0,0.0,0.0
10663,Arkansas,US,34.9697,-92.3731,2/12/20,0.0,0.0,0.0
29200,Arkansas,US,34.9697,-92.3731,3/20/20,96.0,0.0,0.0
12166,Arkansas,US,34.9697,-92.3731,2/15/20,0.0,0.0,0.0
21184,Arkansas,US,34.9697,-92.3731,3/4/20,0.0,0.0,0.0
15172,Arkansas,US,34.9697,-92.3731,2/21/20,0.0,0.0,0.0
27196,Arkansas,US,34.9697,-92.3731,3/16/20,22.0,0.0,0.0
11164,Arkansas,US,34.9697,-92.3731,2/13/20,0.0,0.0,0.0
6655,Arkansas,US,34.9697,-92.3731,2/4/20,0.0,0.0,0.0
2647,Arkansas,US,34.9697,-92.3731,1/27/20,0.0,0.0,0.0
9160,Arkansas,US,34.9697,-92.3731,2/9/20,0.0,0.0,0.0
18178,Arkansas,US,34.9697,-92.3731,2/27/20,0.0,0.0,0.0
4150,Arkansas,US,34.9697,-92.3731,1/30/20,0.0,0.0,0.0
643,Arkansas,US,34.9697,-92.3731,1/23/20,0.0,0.0,0.0
11665,Arkansas,US,34.9697,-92.3731,2/14/20,0.0,0.0,0.0
26695,Arkansas,US,34.9697,-92.3731,3/15/20,16.0,0.0,0.0
18679,Arkansas,US,34.9697,-92.3731,2/28/20,0.0,0.0,0.0
